영업상태명,영업상태코드,상세영업상태명,폐업일자,지번주소,도로명주소,사업장명,업태구분명,좌표정보(X),좌표정보(Y)
폐업,3,폐업,2005-05-16,서울특별시 용산구 한남동 28-12번지 (우석빌딩 101호) ,,비육일이,한식,200805.532884219,447989.262575781
폐업,3,폐업,2006-05-25,서울특별시 용산구 한남동 72-1번지 리첸시아상가 111호 ,,샌드프레소,기타,200628.554655257,448024.720455877
폐업,3,폐업,2006-12-12,서울특별시 용산구 이태원동 671번지 (지상1층) ,,왕스차이니스푸드,중국식,198795.436788714,448473.969522698
폐업,3,폐업,2005-12-05,서울특별시 용산구 한남동 102-3번지 (지상1층) ,,한강식당,한식,200587.451069913,447677.748077909
폐업,3,폐업,2008-01-03,서울특별시 용산구 한남동 72-1번지 리첸시아 108호 ,,꿔흥,분식,200628.554655257,448024.720455877
폐업,3,폐업,2007-05-07,서울특별시 용산구 이태원동 136-1번지 (지상1층) ,,백합,기타,199653.461392792,447989.587877869
폐업,3,폐업,2008-04-01,서울특별시 용산구 한남동 72-1번지 리첸시아@상가 106호 ,,에저(AZURE),까페,200628.554655257,448024.720455877
폐업,3,폐업,2007-04-12,서울특별시 용산구 이태원동 118-12번지 (지상1층) ,,미스영(miss young),까페,199215.879587138,448094.648968584
폐업,3,폐업,2005-07-27,서울특별시 용산구 한남동 634-1번지 (지상4층) ,,오즈,기타,200474.642401344,447910.493993112
폐업,3,폐업,2006-10-10,서울특별시 용산구 이태원동 36-20번지 (지하1층) ,,야호와호프,호프/통닭,199201.382498163,447664.779951481
폐업,3,폐업,2008-04-28,서울특별시 용산구 후암동 194-6번지 (지상1층) ,,카와이이,통닭(치킨),198000.329004845,449341.046943964
폐업,3,폐업,2005-05-18,서울특별시 용산구 이태원동 251-15번지 (지상1층) ,,솔밭식당,한식,199149.453137846,448743.136513222
폐업,3,폐업,2005-01-27,서울특별시 용산구 효창동 257번지 (지상1층) ,,백운방,한식,196383.970440706,449083.703689577
폐업,3,폐업,2013-08-27,서울특별시 용산구 청파동3가 115-23번지 외11필지 숙대비지구 사회교육관 7층 ,,숙명여자대학교 르꼬르동블루-숙명학교기업,경양식,196794.005467258,449107.402344618
폐업,3,폐업,2007-05-08,서울특별시 용산구 청파동2가 71-88번지 (지상1층) ,,키키모라(kikimora),경양식,197063.843310118,449196.025596089
폐업,3,폐업,2010-09-08,서울특별시 용산구 한남동 72-1번지 리첸시아 상가 107호 ,,반가,한식,200628.554655257,448024.720455877
폐업,3,폐업,2004-09-15,서울특별시 용산구 한남동 73-2번지 지상2층 ,,종이와나무,까페,200643.677079582,447967.153687189
폐업,3,폐업,2013-08-28,서울특별시 용산구 효창동 5-364번지 외1필지(지상2층) ,,억조닭갈비,한식,196537.948675488,448797.109307546
폐업,3,폐업,2008-05-09,서울특별시 용산구 이태원동 137-42번지 (지상1층) ,,그시절그맛 돼지국밥,한식,199597.270398707,447887.318481072
폐업,3,폐업,2007-08-29,서울특별시 용산구 후암동 244-79번지 (지상1층) ,,번개초밥,일식,198101.445232724,449672.909204653
폐업,3,폐업,2004-10-19,서울특별시 용산구 이태원동 136-21번지 (지상1층) ,,썬클럽,호프/통닭,199661.009462542,447982.625946869
폐업,3,폐업,2007-03-20,서울특별시 용산구 효창동 5-364번지 (지상1층) ,,원조할머니보쌈,한식,196537.948675488,448797.109307546
폐업,3,폐업,2010-04-01,서울특별시 용산구 이태원동 131-1번지 (지층) ,,일등석,한식,199479.867579399,447959.377771416
폐업,3,폐업,2007-01-25,서울특별시 용산구 이태원동 671번지 외2필지(101호) ,,마포골,한식,198795.436788714,448473.969522698
폐업,3,폐업,2013-05-20,서울특별시 용산구 이태원동 128-13번지 외1필지(지상1층) ,,쏘렌토,경양식,199306.456786278,447996.204426519
폐업,3,폐업,2008-10-30,서울특별시 용산구 한남동 736-8번지 (지상1층) ,,아메리카샌드위치,경양식,199766.158165623,448048.145770696
폐업,3,폐업,2005-01-14,서울특별시 용산구 효창동 70-3번지 (지상1층) ,,즐겨찾기,호프/통닭,196573.942953979,448560.389167704
폐업,3,폐업,2005-07-20,서울특별시 용산구 한남동 737-2번지 (지상1층) ,,섬마을,한식,199847.221805123,448177.981767693
폐업,3,폐업,2007-05-28,서울특별시 용산구 이태원동 132-16번지 (지상1층) ,,해금강,한식,199507.560470352,447961.741706532
폐업,3,폐업,2004-11-04,서울특별시 용산구 후암동 259-22번지 (지상1층) ,,머꼬또머꾸,호프/통닭,198220.335494377,449359.424260948
폐업,3,폐업,2008-10-01,서울특별시 용산구 이태원동 225-143번지 (지상1층) ,,또래오래,통닭(치킨),199096.876144729,448594.824572775
폐업,3,폐업,2009-11-17,서울특별시 용산구 한남동 30-1번지 (지상1층) ,,와돈,한식,200738.283742027,448058.999084554
폐업,3,폐업,2006-02-23,서울특별시 용산구 한남동 72-1번지 리첸시아 102호 ,,푸다닭,호프/통닭,200628.554655257,448024.720455877
폐업,3,폐업,2007-10-10,서울특별시 용산구 이태원동 136-21번지 (지상1층) ,,썬,호프/통닭,199661.009462542,447982.625946869
폐업,3,폐업,2012-11-21,서울특별시 용산구 한남동 30-3번지 (지상1층) ,,포도나무,한식,200697.071136578,448033.154690066
폐업,3,폐업,2006-03-16,서울특별시 용산구 한남동 686-42번지 (지하1층) ,,김포오리농장,한식,199962.801930928,447985.640138761
폐업,3,폐업,2007-10-02,서울특별시 용산구 한남동 31-12번지 (지상1층) ,,장군식당,한식,200773.049341829,448087.451299657
폐업,3,폐업,2008-03-04,서울특별시 용산구 한남동 736-14번지 (지상1층) ,,김밥천국,분식,199784.655572509,448059.606186556
폐업,3,폐업,2010-10-27,서울특별시 용산구 이태원동 278-8번지 (지상1층) ,,치킨펍,호프/통닭,198962.446976991,448557.601331173
폐업,3,폐업,2009-06-03,서울특별시 용산구 후암동 244-137번지 (1층2호) ,,이모네김밥,김밥(도시락),197983.733826304,449726.019360169
폐업,3,폐업,2004-12-02,서울특별시 용산구 청파동3가 83-3번지 호외3필지 (지상1층) ,,김밥천국,한식,,
폐업,3,폐업,2005-03-11,서울특별시 용산구 한남동 76-41번지 (지상1층) ,,키스텍뽀차,정종/대포집/소주방,200506.690814874,447956.137926038
폐업,3,폐업,2005-10-20,서울특별시 용산구 이태원동 66-8번지 (지상1층) ,,골목분식,분식,199212.326089913,447951.641607304
폐업,3,폐업,2005-05-09,서울특별시 용산구 이태원동 183-1번지 외7필지 동호프라자 (지하1층) ,,하늘지기,경양식,199041.320145125,448036.15029742
폐업,3,폐업,2005-02-22,서울특별시 용산구 후암동 254-36번지 (지하1층) ,,수호야식,한식,198155.530120563,449350.944815025
폐업,3,폐업,2007-11-05,서울특별시 용산구 한남동 68-6번지 (지하1층) ,,몰려네,한식,200678.642538276,448102.290257584
폐업,3,폐업,2005-11-10,서울특별시 용산구 이태원동 119-10번지 (지상3층) ,,에리,경양식,199302.173051363,448065.908598339
폐업,3,폐업,2009-10-15,서울특별시 용산구 후암동 236-17번지 (지상1층) ,,장촌한방오리백숙,한식,197969.82431593,449489.581742519
폐업,3,폐업,2013-06-11,서울특별시 용산구 한남동 111-4번지 (지상2층) ,,먹거리장터,한식,200584.64987223,447610.104941616
폐업,3,폐업,2007-08-14,서울특별시 용산구 한남동 72-1번지 리첸시아(아) 디-110호 (지상1층) ,,장비 왕냉면 왕온면,한식,200628.554655257,448024.720455877
폐업,3,폐업,2005-11-21,서울특별시 용산구 이태원동 126-1번지 외1필지 ,,원모츄라이,한식,199650.500239024,448011.48537122
폐업,3,폐업,2012-07-02,서울특별시 용산구 효창동 5-102번지 (지상1층) ,,김가네분식,김밥(도시락),196558.08188707,448638.693859082
폐업,3,폐업,2007-01-23,서울특별시 용산구 청파동2가 90-17번지 (지상1층) ,,왕십리 야채곱창,한식,197220.832206942,449189.496043965
폐업,3,폐업,2010-08-23,서울특별시 용산구 후암동 76-4번지 (지상1층) ,,진미집,한식,197863.822636116,449850.896034746
폐업,3,폐업,2007-11-30,서울특별시 용산구 청파동1가 130번지 외1필지(지상1층) ,,국보뼈다귀,한식,197240.022307741,449643.90442047
폐업,3,폐업,2007-05-17,서울특별시 용산구 이태원동 130-3번지 (지상2층) ,,송이분식,분식,199375.16716008,447957.980029766
폐업,3,폐업,2007-02-26,서울특별시 용산구 이태원동 455-35번지 (지상1층) ,,인터내셔날 쿠진(GANGA KUMBH INTERNATIONAL),기타,198903.477017753,448035.653767931
폐업,3,폐업,2006-07-18,서울특별시 용산구 한남동 76-41번지 (지상1층) ,,나의옛날이야기Ⅱ,한식,200506.690814874,447956.137926038
폐업,3,폐업,2006-05-17,서울특별시 용산구 후암동 415-46번지 (지상1층) ,,영종도해물탕,한식,198335.772301969,449361.567726009
폐업,3,폐업,2009-07-17,서울특별시 용산구 효창동 70-3번지 (지상1층) ,,김밥타운,분식,196573.942953979,448560.389167704
폐업,3,폐업,2010-05-26,서울특별시 용산구 이태원동 132-1번지 (지상1층) ,,후아 아랍레스토랑(HOOR ARAB RESTAURANT),기타,199526.695641059,447959.162554589
폐업,3,폐업,2005-11-25,서울특별시 용산구 한남동 11-431번지 (지상1층) ,,정취,한식,201202.309752621,448182.327873098
폐업,3,폐업,2006-08-07,서울특별시 용산구 이태원동 305-5번지 (지상1층) ,,아일랜드,호프/통닭,198892.487068784,448512.510579912
폐업,3,폐업,2005-06-29,서울특별시 용산구 청파동1가 205-2번지 (지상1층) ,,황소곱창,한식,196710.357559596,449598.737177018
폐업,3,폐업,2008-04-25,서울특별시 용산구 후암동 194-6번지 외1필지(지상1층) ,,회포장전문,한식,198000.329004845,449341.046943964
폐업,3,폐업,2010-04-05,서울특별시 용산구 한남동 657-89번지 (지상2층) ,,취,호프/통닭,200460.554296253,447907.836283002
폐업,3,폐업,2006-06-30,서울특별시 용산구 이태원동 136-30번지 (지상1층) ,,스위트하트,분식,199659.872602367,447968.647552695
폐업,3,폐업,2010-07-12,서울특별시 용산구 후암동 43-32번지 (지상1층) ,,지젤,한식,198283.743024272,449905.357173651
폐업,3,폐업,2011-12-20,서울특별시 용산구 한남동 653-25번지 (지상1층) ,,봉화한우또오소,한식,200114.118368338,447908.688152157
폐업,3,폐업,2006-05-30,서울특별시 용산구 이태원동 225-67번지 (지상1층) ,,함지박실내포차,기타,198995.504644616,448553.941350733
폐업,3,폐업,2009-10-21,서울특별시 용산구 이태원동 257-1번지 (지상1층) ,,후다닭치킨,통닭(치킨),199332.643032172,448755.563131735
폐업,3,폐업,2012-02-06,서울특별시 용산구 청파동3가 24-64번지 (지상2층) ,,주막골,기타,197183.710196038,449124.317655922
폐업,3,폐업,2012-12-05,서울특별시 용산구 이태원동 119-7번지 (지상2층) ,,주식회사 부다스벨리,경양식,199331.943962382,448070.216214088
폐업,3,폐업,2009-11-04,서울특별시 용산구 한남동 683-141번지 (지하1층) ,,머드구내식당,한식,199974.400997613,448243.817170275
폐업,3,폐업,2007-05-21,서울특별시 용산구 한남동 32-26번지 (지상1층) ,,궁중가마솥설렁탕,한식,200807.797326634,448076.25030553
폐업,3,폐업,2011-12-05,서울특별시 용산구 이태원동 137-56번지 (지상1층) ,,애플,기타,199549.746324061,447884.840706788
폐업,3,폐업,2008-07-21,서울특별시 용산구 이태원동 136-1번지 (지상1층) ,,넘버원,기타,199653.461392792,447989.587877869
폐업,3,폐업,2007-08-22,서울특별시 용산구 이태원동 22-2번지 외 1필지 지1호(지하1층) ,,예원맛집,한식,199471.30974998,447522.747030786
폐업,3,폐업,2013-01-17,서울특별시 용산구 한남동 682-10번지 (지상1층) ,,서울집,한식,200107.103295149,448409.437140226
폐업,3,폐업,2008-02-18,서울특별시 용산구 한남동 68-3번지 (지상1층) ,,바른생활샌드위치,경양식,200666.754469416,448074.580667737
폐업,3,폐업,2007-03-22,서울특별시 용산구 청파동3가 98-3번지 외1필지(지상1층) ,,꼬찌꾸찌,분식,197324.895168301,448972.875807227
폐업,3,폐업,2008-01-10,서울특별시 용산구 이태원동 118-18번지 (지상1층) ,,쌍둥이,한식,199220.433040362,448083.307267977
폐업,3,폐업,2006-06-30,서울특별시 용산구 이태원동 132-3번지 외 1필지(지하1층) ,,문,경양식,199504.752234,447930.204951445
폐업,3,폐업,2006-05-29,서울특별시 용산구 한남동 72-17번지 (지상1층) ,,나바라 한남점,한식,200630.965051952,447969.627875959
폐업,3,폐업,2009-06-25,서울특별시 용산구 한남동 102-4번지 (지상1층) ,,도마,한식,200626.06966197,447667.893784916
폐업,3,폐업,2009-04-30,서울특별시 용산구 청파동3가 109-25번지 (지상1층) ,,오렌지나무,기타,197082.160853721,449146.753269444
폐업,3,폐업,2009-12-29,서울특별시 용산구 한남동 657-154번지 (지상1층) ,,장수식당,한식,200406.963708797,447968.152857355
폐업,3,폐업,2008-12-30,서울특별시 용산구 한남동 102-3번지 (지상1층) ,,한남치킨,통닭(치킨),200587.451069913,447677.748077909
폐업,3,폐업,2016-05-03,서울특별시 용산구 이태원동 225-93번지 (지하1층)동 ,서울특별시 용산구 회나무로13길 6 (지하1층)동 (이태원동),라 우바(LA UVA),까페,199007.769113841,448599.20104052
폐업,3,폐업,2007-10-29,서울특별시 용산구 청파동2가 55-3번지 외1필지(지상2층) ,,오리엔탈수끼앤샤브샤브원,기타,196914.754015768,449186.836820095
폐업,3,폐업,2012-11-16,서울특별시 용산구 청파동2가 60-19번지 (지상2층) ,,시부야 숙대점,기타,196975.096388776,449200.820827861
폐업,3,폐업,2006-12-19,서울특별시 용산구 한남동 736-15번지 외1필지 인광빌딩(지하1층) ,,시카고,한식,199794.610903068,448065.768757552
폐업,3,폐업,2008-01-22,서울특별시 용산구 한남동 31-8번지 (지상1층) ,,나무나,호프/통닭,200790.820478807,448074.617236116
폐업,3,폐업,2013-06-11,서울특별시 용산구 한남동 657-43번지 (지상2층) ,,(주)메르하바,호프/통닭,200218.818155781,447935.984536944
폐업,3,폐업,2007-04-05,서울특별시 용산구 한남동 683-86번지 (지상1층) ,,화덕,한식,200020.991024194,448216.149287012
폐업,3,폐업,2007-06-22,서울특별시 용산구 청파동2가 47-1번지 (지상1층) ,,이모네,분식,196972.441817813,449356.024252737
폐업,3,폐업,2012-05-30,서울특별시 용산구 한남동 738-25번지 (지상2층) ,,에이타로1,한식,199953.474861626,448296.689203994
영업/정상,1,영업,,서울특별시 용산구 이태원동 123-26,서울특별시 용산구 이태원로 191 (이태원동),우드스탁,경양식,199512.961015023,448062.701449536
폐업,3,폐업,2007-02-06,서울특별시 용산구 한남동 657-84번지 (지상1층) ,,인도차이나(Indochina),경양식,200463.324551786,448012.534305961
폐업,3,폐업,2010-09-13,서울특별시 용산구 이태원동 108-9번지 외8필지 2층일부 ,,어보브,경양식,199387.896366941,448055.04886957
폐업,3,폐업,2006-09-21,서울특별시 용산구 청파동2가 77번지 (지하1층) ,,골목실내포차,분식,197197.458415069,449151.836816185
폐업,3,폐업,2010-06-28,서울특별시 용산구 이태원동 57-16번지 외1필지(지상1층) ,,마라키쉬,경양식,198983.520675068,448023.694558043
폐업,3,폐업,2007-12-24,서울특별시 용산구 한남동 686-31번지 (지상1층) ,,대지,한식,199858.306973002,447917.704114602
폐업,3,폐업,2008-04-02,서울특별시 용산구 이태원동 72-25번지 (지상1층) ,,고서방곱창,한식,199303.059286394,447958.160993182
폐업,3,폐업,2013-12-04,서울특별시 용산구 한남동 736-5번지 (지상1층) ,,빈스빌리지,경양식,199873.113160146,448027.009797557
폐업,3,폐업,2008-06-20,서울특별시 용산구 후암동 134-1번지 (지상1층) ,,화평동왕냉면,한식,197829.85640051,449575.387837019
폐업,3,폐업,2013-01-14,서울특별시 용산구 이태원동 116-14번지 (지상2층) ,,미뇽,경양식,199250.427930739,448098.758066965
폐업,3,폐업,2012-09-05,서울특별시 용산구 한남동 29-14번지 (지상2층) ,,벨루카스테이블(한남점),한식,200743.543180415,448009.323339877
폐업,3,폐업,2006-05-12,서울특별시 용산구 이태원동 5-12번지 (지상1층) ,,비스테까(BISTECCA),경양식,199419.719834351,448687.706392835
폐업,3,폐업,2013-12-30,서울특별시 용산구 한남동 73-2번지 (지하1층) ,,그레꼬(GRECO),호프/통닭,200643.677079582,447967.153687189
폐업,3,폐업,2008-07-03,서울특별시 용산구 이태원동 225-94번지 (지상1층) ,,쥴스키친(Jule.s kitchen),경양식,199010.489283283,448589.146621627
폐업,3,폐업,2013-08-28,서울특별시 용산구 한남동 737-37번지 (지상3층) ,,산들푸드시스템((KT코이스한남점),한식,199678.685128404,448086.564575334
폐업,3,폐업,2009-10-27,서울특별시 용산구 이태원동 225-93번지 (지상1층) ,,제이제이마리안(J·J marian),경양식,199007.769113841,448599.20104052
폐업,3,폐업,2007-11-29,서울특별시 용산구 한남동 683-108번지 (지하1층) ,,복돼지갈비,한식,199913.896391882,448171.627166769
폐업,3,폐업,2008-03-11,서울특별시 용산구 이태원동 20-70번지 외1필지(지상1층) ,,숲풀림,한식,199619.370797073,447599.46876874
폐업,3,폐업,2007-06-11,서울특별시 용산구 한남동 72-1번지 D-111호(지상1층) ,,딥앤죠이,통닭(치킨),200628.554655257,448024.720455877
폐업,3,폐업,2013-05-16,서울특별시 용산구 한남동 75-1번지 북산빌딩(지하1층) ,,소라(Sora),호프/통닭,200615.216937054,447954.4422017
폐업,3,폐업,2007-06-27,서울특별시 용산구 한남동 4-7번지 (지하2층) ,,단풍식당,한식,200955.892430557,448262.752932404
폐업,3,폐업,2009-01-13,서울특별시 용산구 한남동 76-41번지 (지상1층) ,,아와비,한식,200506.690814874,447956.137926038
폐업,3,폐업,2008-01-17,서울특별시 용산구 이태원동 5-25번지 (지상1/2층) ,,벼물나무,경양식,199435.256600908,448661.70895049
폐업,3,폐업,2006-09-27,서울특별시 용산구 청파동2가 10-45번지 (지상1층) ,,청,일식,197057.845367613,449364.668518408
폐업,3,폐업,2010-03-19,서울특별시 용산구 한남동 683-31번지 (지하1층) ,,남경,한식,200092.500190492,448395.020715481
폐업,3,폐업,2007-12-18,서울특별시 용산구 청파동1가 132-3번지 지상1층 ,,바니치킨,기타,197233.94336753,449659.728123373
폐업,3,폐업,2011-11-02,서울특별시 용산구 청파동2가 71-75번지 (지하1층) ,,토담,한식,197150.017855017,449133.17721068
폐업,3,폐업,2009-06-10,서울특별시 용산구 청파동2가 42-8번지 외1필지(지상4층) ,,레드카펫,기타,197000.195505072,449276.344065244
폐업,3,폐업,2009-05-25,서울특별시 용산구 이태원동 210-8번지 (지상2층) ,,레인보우,호프/통닭,199264.608931205,448636.871390196
폐업,3,폐업,2013-02-13,서울특별시 용산구 한남동 78-2번지 외1필지(지상1층) ,,김밥천국,한식,200527.100453326,447898.653157281
폐업,3,폐업,2009-01-19,서울특별시 용산구 한남동 757-22번지 (지상1층) ,,구름하늘,한식,199922.056956546,447769.196514463
폐업,3,폐업,2007-05-16,서울특별시 용산구 한남동 261-6번지 지상2층(207호) ,,사이간,한식,200648.866223783,447953.839063087
폐업,3,폐업,2013-08-27,서울특별시 용산구 효창동 38번지 지상1층 ,,스타커피갤러리(star coffee gallery),한식,,
폐업,3,폐업,2012-10-29,서울특별시 용산구 청파동2가 90-1번지 지지옥션빌딩(지상1층) ,,하루연,경양식,197296.798640486,449213.258099429
폐업,3,폐업,2009-03-16,서울특별시 용산구 한남동 76-41번지 (지상1층) ,,기찻길,한식,200506.690814874,447956.137926038
폐업,3,폐업,2013-08-27,서울특별시 용산구 청파동2가 63-5번지 (지하1층) ,,정성본샤브샤브,한식,196993.838133124,449201.432096601
폐업,3,폐업,2009-04-23,서울특별시 용산구 한남동 657-159번지 (지상2층) ,,데니스(DANNYS),호프/통닭,200412.822072876,447915.442066364
폐업,3,폐업,2011-04-29,서울특별시 용산구 한남동 683-134번지 2호(지하1층) ,,여보크럽,한식,199926.386564649,448189.178662807
폐업,3,폐업,2011-10-13,서울특별시 용산구 한남동 263-10번지 (지상1층) ,,쥬크박스(JUKE BOX),경양식,200693.652523916,447995.83193563
폐업,3,폐업,2010-05-03,서울특별시 용산구 이태원동 251-15번지 (지상1층) ,,바루와,한식,199149.453137846,448743.136513222
폐업,3,폐업,2008-02-26,서울특별시 용산구 한남동 642-15번지 (지상2층) ,,앰,호프/통닭,200405.078164751,447785.598172611
폐업,3,폐업,2010-06-14,서울특별시 용산구 이태원동 258-25번지 (지상5층) ,,르마뫼,경양식,199558.463483321,448815.20734732
폐업,3,폐업,2013-06-11,서울특별시 용산구 한남동 657-45번지 (지상1층) ,,참살이꿈터,한식,200249.924681718,447955.703373239
폐업,3,폐업,2010-07-06,서울특별시 용산구 이태원동 131-23번지 (지상1/2층) ,,샤미아나2,한식,199449.026161908,447910.563449828
폐업,3,폐업,2009-05-11,서울특별시 용산구 이태원동 260-169번지 (지상1층) ,,술바가지,정종/대포집/소주방,199216.466246624,448752.686364144
폐업,3,폐업,2008-07-08,서울특별시 용산구 이태원동 5-27번지 (지상1층) ,,화수목(벼.물.나무),경양식,199425.745439767,448646.615729166
폐업,3,폐업,2009-06-26,서울특별시 용산구 이태원동 127-22번지 외1필지(지상1층) ,,타코훼밀리,패스트푸드,199506.018811524,447987.235079236
폐업,3,폐업,2012-07-30,서울특별시 용산구 한남동 633-3번지 2층1호 ,,제이팝,경양식,200455.14401596,447866.831310941
폐업,3,폐업,2009-11-04,서울특별시 용산구 한남동 736-15번지 외1필지(지하1층) ,,시카고,호프/통닭,199794.610903068,448065.768757552
폐업,3,폐업,2010-07-06,서울특별시 용산구 이태원동 131-23번지 (지하1층) ,,샤미아나,경양식,199449.026161908,447910.563449828
폐업,3,폐업,2013-05-20,서울특별시 용산구 이태원동 130-10번지 (지상1층) ,,송어랑,한식,199362.888351836,447932.394798094
폐업,3,폐업,2012-09-04,서울특별시 용산구 한남동 32-26번지 (지상1층) ,,제주흑돼지,한식,200807.797326634,448076.25030553
폐업,3,폐업,2008-07-03,서울특별시 용산구 이태원동 112-3번지 (지하1층) ,,엠버씨,경양식,199464.886498266,448101.099587666
폐업,3,폐업,2009-05-01,서울특별시 용산구 이태원동 274-2번지 (지상2층) ,,천상월,경양식,198912.797243832,448529.432651605
폐업,3,폐업,2012-04-12,서울특별시 용산구 이태원동 126-7번지 (지상1층) ,,택사스,정종/대포집/소주방,199602.998335774,448000.622353627
폐업,3,폐업,2007-11-08,서울특별시 용산구 이태원동 5-25번지 (지상1층) ,,화수목,한식,199435.256600908,448661.70895049
폐업,3,폐업,2010-02-17,서울특별시 용산구 한남동 68-21번지 (지하1층) ,,전라도백반,한식,200696.788281596,448058.56473529
폐업,3,폐업,2011-09-08,서울특별시 용산구 한남동 683-133번지 (지상4층) ,,윈제과,경양식,199956.90188004,448222.554860994
폐업,3,폐업,2008-12-30,서울특별시 용산구 청파동3가 24-45번지 (지하1층) ,,문,호프/통닭,,
폐업,3,폐업,2008-07-03,서울특별시 용산구 후암동 458번지 남산브라운스톤101동209호 ,,야끼,일식,,
폐업,3,폐업,2012-07-18,서울특별시 용산구 이태원동 21-1번지 (지상1층) ,,아리아치킨,경양식,199561.725326528,447651.513862738
폐업,3,폐업,2012-11-06,서울특별시 용산구 한남동 72-1번지 D-110호(지상1층) ,,더비스트로((THE BISTRO),경양식,200628.554655257,448024.720455877
폐업,3,폐업,2010-10-13,서울특별시 용산구 한남동 27-7번지 외1필지(지상1층) ,,인더파크,기타,200853.895176774,448011.807846216
폐업,3,폐업,2010-08-02,서울특별시 용산구 한남동 621-3번지 (지하1층) ,,미주,일식,200466.457005288,447721.348729326
폐업,3,폐업,2009-04-16,서울특별시 용산구 이태원동 211-18번지 (지하1층) ,,엔젤로,경양식,199212.842986092,448588.468109719
폐업,3,폐업,2012-01-30,서울특별시 용산구 이태원동 126-7번지 (지상1층) ,,캐피탈,호프/통닭,199602.998335774,448000.622353627
폐업,3,폐업,2013-05-20,서울특별시 용산구 이태원동 20-65번지 외4필지(지상1층) ,,삼천리 국수강산,정종/대포집/소주방,199603.138540997,447621.548358028
폐업,3,폐업,2010-06-10,서울특별시 용산구 한남동 736-9번지 (지상4층) ,,로프트,경양식,199745.544408959,448038.698938206
폐업,3,폐업,2011-05-13,서울특별시 용산구 이태원동 22-2번지 외1필지(지상2층) ,,한일회관,한식,199471.30974998,447522.747030786
폐업,3,폐업,2010-12-21,서울특별시 용산구 청파동2가 55-3번지 외1필지(지상2층) ,,델라파스타,경양식,196914.754015768,449186.836820095
폐업,3,폐업,2013-10-14,서울특별시 용산구 이태원동 124-12번지 외1필지(지하5층) ,,빌라소르티노,경양식,199632.959605916,448092.468023687
폐업,3,폐업,2011-04-07,서울특별시 용산구 한남동 686-1번지 (지상1층) ,,봉에보(Bon Et Beau),경양식,199915.815384543,448021.640159266
폐업,3,폐업,2013-04-09,서울특별시 용산구 이태원동 34-91번지 (지상1층) ,,코코로벤또,경양식,198994.389580396,447937.725172394
폐업,3,폐업,2013-03-14,서울특별시 용산구 한남동 736-9번지 (지상1층) ,,이스트빌리지,한식,199745.544408959,448038.698938206
폐업,3,폐업,2009-05-07,서울특별시 용산구 이태원동 119-28번지 지하1층 ,,케이트(kate),경양식,199271.310049481,448067.38126237
폐업,3,폐업,2012-08-02,서울특별시 용산구 한남동 683-131번지 (지상5층) ,,마당갈비,한식,200005.12811118,448285.876993932
폐업,3,폐업,2011-07-11,서울특별시 용산구 이태원동 119-18번지 (지상2층) ,,카레타운,경양식,199281.891742925,448046.825938436
폐업,3,폐업,2009-08-14,서울특별시 용산구 이태원동 243-40번지 (지상1층) ,,씨포케익부티크,경양식,199511.283485053,448524.170606793
폐업,3,폐업,2009-11-30,서울특별시 용산구 한남동 642-15번지 (지상2층) ,,피아노,경양식,200405.078164751,447785.598172611
폐업,3,폐업,2010-01-08,서울특별시 용산구 이태원동 455-36번지 101호 ,,고져스마쵸스키친(GorgeousMacho.sKitchen),경양식,198890.346941256,448037.308493651
폐업,3,폐업,2009-07-06,서울특별시 용산구 한남동 261-6번지 (지상2층) 208호 ,,모리,경양식,200648.866223783,447953.839063087
폐업,3,폐업,2010-10-25,서울특별시 용산구 한남동 682-12번지 (지상1층) ,,돈키호테,한식,200122.832323241,448387.926499855
폐업,3,폐업,2009-09-18,서울특별시 용산구 이태원동 123-30번지 외1필지(지하1층) ,,목샤,경양식,199451.179578186,448052.475869592
폐업,3,폐업,2011-02-07,서울특별시 용산구 후암동 105-72번지 (지상1층) ,,리플,분식,197933.362933589,449671.581844523
폐업,3,폐업,2012-02-27,서울특별시 용산구 한남동 653-3번지 (지상1층) ,,하회정돌구이,한식,200236.05832429,447896.222076126
폐업,3,폐업,2011-06-17,서울특별시 용산구 한남동 653-103번지 (지상1층) ,,칭리(Chingri),기타,200057.491758701,447914.788072584
폐업,3,폐업,2012-10-16,서울특별시 용산구 이태원동 127-1번지 (지상4층) ,,오우,기타,199531.991699117,448011.065018984
폐업,3,폐업,2013-08-20,서울특별시 용산구 한남동 257-13번지 수도빌딩 지상1층 ,,치킨매니아,통닭(치킨),200654.823840773,447900.496367336
폐업,3,폐업,2008-06-25,서울특별시 용산구 청파동3가 98-3번지 외1필지(지상1층) ,,숙대밭,한식,197324.895168301,448972.875807227
폐업,3,폐업,2008-09-30,서울특별시 용산구 이태원동 126-2번지 (지상1층) ,,비벼마라,김밥(도시락),199623.397768728,448026.79720507
폐업,3,폐업,2012-07-09,서울특별시 용산구 후암동 244-65번지 외1필지(지상1층) ,,후암포장마차,호프/통닭,,
폐업,3,폐업,2010-04-15,서울특별시 용산구 한남동 682-12번지 (지상1층) ,,목포홍탁집,한식,200122.832323241,448387.926499855
폐업,3,폐업,2013-07-02,서울특별시 용산구 후암동 244-56번지 (지상1층) ,,참숯돈구이,한식,197982.703734537,449596.287867815
폐업,3,폐업,2011-02-14,서울특별시 용산구 한남동 60-23번지 (지상1층) ,,한남더힐현장식당,한식,,
